Patient Aadhar,Patient Name,Patient Age,Gender,Location,XOffset,YOffset,Choice,Endowment,Characteristic 1,Characteristic 2,Characteristic 3,Characteristic 4,Characteristic 5,Characteristic 6
684642885129,Pranshu Barai,15,M,Pratapgarh,-7.3271,-9.0086,4,89285,1,2,3,2,1,2
725178989387,Taarak Khandoi,17,M,Amethi,-6.6899,-1.8168,3,58391,2,1,2,3,2,1
992506802674,Dhriti Tomar,26,F,Kheri,9.278,-8.8337,3,56801,4,3,4,3,2,1
957667340000,Prajjwal Shukla,42,M,Ghaziabad,9.7711,5.6458,3,66727,1,2,3,2,3,4
656676457966,Bikash Khandoi,32,M,Etah,0.3329,-2.0336,2,29198,1,2,1,2,1,2
438704747897,Antara Rathod,58,F,Kanpur,9.409,9.4134,1,16526,2,3,4,3,2,1
196330980166,Abhik Kumar,57,M,Ghazipur,-0.9227,-9.6157,4,89264,3,4,3,2,3,2
439468518118,Aditya Yadav,39,M,Mahoba,-1.2537,3.9839,1,11460,1,2,3,4,3,4
695015195545,Amol Basu,57,M,Mahoba,5.6183,6.0004,4,96306,2,1,2,1,2,3
786547864199,Antara Mujumdar,30,F,Amroha,5.285,-0.9219,3,58930,1,2,1,2,1,2
911364056194,Jaya Tomar,13,F,Hathras,-7.4094,8.2963,2,43162,2,1,2,3,4,3
651522018922,Dhriti Khan,29,F,Kheri,9.6897,-8.3311,4,78819,2,3,2,1,2,1
918594221689,Ashish Bharti,67,M,Uska,-3.0869,6.2678,3,72728,2,1,2,1,2,3
597545340880,Pravat Khandoi,26,M,Lalitpur,-4.3709,-2.139,3,64935,4,3,4,3,2,3
432193791993,Ishita Koshta,15,F,Mahoba,9.0698,-8.0137,3,60332,3,2,1,2,1,2
358678213664,Monoj Singh,66,M,Bulandshahr,-4.1671,-1.724,1,9129,4,3,2,3,2,3
545752887398,Ameya Basu,36,M,Varanasi,5.0574,-7.7018,1,16523,1,2,1,2,3,2
936388102639,Bikash Nigam,18,M,Akbarpur,-5.7736,2.9908,3,67719,4,3,2,1,2,1
401229719847,Taarak Upadhyay,69,M,Mau,-0.7962,9.5706,3,67131,1,2,1,2,3,2
701107062584,Janvi Barai,23,F,Muzaffarnagar,-3.9156,-5.6537,3,68909,2,1,2,1,2,3
283206311718,Janvi Biswa,44,F,Kamasin,3.5811,9.4391,4,76237,2,1,2,1,2,3
460640575993,Ishita Bajpeyi,17,F,Kanpur Nagar,-5.0808,-7.7842,4,81551,1,2,1,2,1,2
272341306340,Rhythm Shah,63,M,Meerut,8.9384,-2.9903,1,8935,1,2,1,2,1,2
623306120088,Chamanlal Bajpeyi,57,M,Saharanpur,8.5853,9.1634,1,22082,4,3,4,3,2,3
460288477660,Khushi Shah,39,F,Hamirpur,-1.3561,9.046,2,26687,3,4,3,4,3,4
405276403882,Janvi Saha,25,F,Gorakhpur,-5.0733,-3.2386,2,36017,1,2,3,2,3,4
762085743224,Pulkit Tomar,29,M,Pratapgarh,5.6562,2.3387,1,13433,3,4,3,4,3,4
564799866409,Aditya Shukla,43,M,Sidhauli,9.3985,-8.6647,4,98965,1,2,3,4,3,4
878121730962,Ameya Shukla,59,M,Hardoi,4.1321,8.3662,2,41026,3,4,3,2,3,2
749567007462,Parth Tyagi,56,M,Ayodhya,3.0182,7.393,4,94477,4,3,4,3,2,3
952008170550,Mahua Mehta,17,F,Meerut,6.8735,-3.9726,2,43839,4,3,4,3,2,3
166296638467,Dhriti Chauhan,20,F,Sidhauli,6.7362,4.0058,3,73990,1,2,3,4,3,2
310013006262,Mahima Tomar,24,F,Deoband,2.0084,-2.9616,2,35396,4,3,4,3,4,3
464024333506,Neha Bansari,38,F,Kannauj,4.2462,5.8504,4,96575,3,2,1,2,3,4
600554436891,Mona Singh,40,F,Bahraich,-2.4719,5.6211,2,48569,1,2,1,2,3,2
506641926222,Arpit Tyagi,13,M,Pratapgarh,4.5709,-6.6695,3,64598,3,4,3,2,1,2
898167135946,Ankit Singh,27,M,Kanpur,5.6119,0.21,1,7492,3,4,3,4,3,4
844801745684,Sonu Mehtele,14,F,Ballia,6.8485,3.1146,1,14553,3,2,1,2,3,2
823328350103,Prakhar Arora,68,M,Deoria,8.617,-5.7021,4,98696,4,3,2,3,4,3
723111404957,Neema Desai,19,F,Vrindavan,-6.2902,-5.2142,1,11136,2,3,4,3,2,3
604142949826,Ishita Garg,66,F,Amroha,-3.4793,2.6305,3,55676,1,2,3,4,3,4
413299554043,Pulkit Vashishth,45,M,Padrauna,-0.3664,3.837,4,80637,4,3,4,3,2,1
156187534996,Vishakha Patri,74,F,Deoria,-0.0745,-8.8416,2,39638,3,2,1,2,3,2
841811755503,Nikita Kolte,29,F,Phulpur,6.8632,5.6214,3,51415,2,3,2,3,4,3
261539229406,Sushma Arora,20,F,Etawah,0.9551,-0.3287,2,37271,4,3,4,3,4,3
202916632974,Vishakha Biswa,65,F,Mehndawal,-7.2181,0.4139,1,16646,2,3,4,3,2,3
667920446135,Aman Koshta,42,M,Lucknow,-2.9627,-3.2308,3,50749,1,2,1,2,1,2
363391092829,Nikita Mehta,72,F,Varanasi,3.8246,-3.856,2,30204,2,1,2,3,4,3
484816705574,Divyanshi Shyamlal,36,F,Unnao,2.8433,9.5948,3,56027,2,1,2,1,2,3
551851348488,Amol Shyamlal,38,M,Kadaura,1.6684,3.0126,2,35956,2,3,4,3,2,1
969349620219,Jamal Dadwal,32,M,Kannauj,-3.7061,9.4482,1,17046,4,3,4,3,2,3
151685170480,Neema Tyagi,33,F,Shahabad,7.5116,-0.3469,4,75246,3,2,3,4,3,2
218234610391,Pulkit Bajpeyi,50,M,Gomatin R.,3.508,-7.723,4,92170,3,2,1,2,1,2
946581488632,Prajjwal Koshta,36,M,Firozabad,-8.0718,3.5494,4,77924,2,3,2,3,2,3
302995636865,Ameya Goswami,24,M,Sultanpur,-1.1162,-3.3602,4,80005,3,4,3,2,1,2
912464481562,Taarak Tomar,43,M,Firozabad,-4.6633,-5.1203,2,44726,1,2,1,2,3,4
712532671651,Janvi Basu,56,F,Ghatampur,9.7969,8.2208,3,51574,4,3,4,3,4,3
130653741897,Rhythm Yadav,66,M,Budaun,9.5638,0.4905,1,19084,1,2,3,4,3,2
935229558975,Prajjwal Sharma,56,M,Sikandara,7.1213,-9.5925,1,12644,2,3,4,3,4,3
114399465053,Rhitwik Rathod,44,M,Agra,0.5751,-2.1674,2,48145,4,3,4,3,4,3
864300536180,Chamanlal Samota,75,M,Prayagraj,3.2071,0.5234,1,10813,1,2,3,2,1,2
236426646137,Amol Bharti,46,M,Jhansi,-1.1316,8.1824,3,50803,2,3,2,3,2,1
423618296227,Prajjwal Vashishth,44,M,Ayodhya,-4.722,6.3786,2,37593,4,3,4,3,2,3
837945271978,Jamal Garg,72,M,Mainpuri,-6.4488,8.2679,1,23491,3,2,1,2,3,4
451728779536,Mahima Saha,69,F,Vrindavan,-8.0276,8.4133,1,22604,4,3,4,3,4,3
610732977651,Pranshu Sinha,67,M,Bulandshahr,4.0755,-0.1102,1,22352,3,4,3,4,3,2
293004396467,Neema Thakur,19,F,Hardoi,6.3131,-3.5701,4,91839,2,1,2,1,2,1
611105188818,Chamanlal Rahi,46,M,Lalitpur,3.8416,-8.4564,4,75911,4,3,4,3,4,3
212867230257,Rhitwik Kumar,30,M,Barabanki,6.5282,8.9481,3,59253,4,3,2,1,2,1
951371000053,Ameya Mujumdar,74,M,Kamasin,-9.3255,4.9089,1,14620,1,2,1,2,3,2
495614144502,Aman Barai,36,M,Lakhimpur Kheri,7.7702,5.2625,2,35849,4,3,2,1,2,3
149920015559,Janhavi Tyagi,69,F,Bindki,-1.6623,1.8768,2,46147,3,4,3,4,3,2
813191888877,Khushi Bajpeyi,70,F,Lakhimpur Kheri,7.6601,-5.9425,1,12512,4,3,4,3,4,3
133525006501,Dhriti Tyagi,27,F,Varanasi,-4.3103,-8.5581,1,16086,4,3,2,3,2,3
586125402674,Dhriti Soni,70,F,Basti,-4.4965,4.9946,1,13623,1,2,1,2,1,2
869419308266,Parth Satpathy,71,M,Belagunj,4.4796,5.5228,4,97139,1,2,3,2,3,4
252554267752,Sushma Mehtele,70,F,Etah,2.219,-3.0388,3,61363,2,1,2,3,2,1
242547674119,Rhitwik Biswa,56,M,Kanpur,-8.105,1.0843,3,72608,1,2,1,2,3,2
326259038432,Pulkit Koshta,25,M,Ayodhya,0.65,-1.6063,4,91478,3,4,3,4,3,4
634671934363,Janhavi Khan,59,F,Sikandara,-8.0549,-1.8438,1,13630,2,1,2,1,2,1
535690912240,Mahima Vashishth,36,F,Shahabad,2.5753,-0.4434,2,43488,4,3,2,3,2,3
857720880922,Prajjwal Bansari,45,M,Mughal Serai,-5.5841,-9.6087,2,40285,1,2,3,4,3,2
440888927509,Prajjwal Sinha,15,M,Ghaziabad,-1.0693,-5.3254,3,52658,2,3,4,3,4,3
857021568285,Ashish Biswa,51,M,Sidhauli,3.4128,7.0788,3,69251,4,3,4,3,4,3
335237981096,Jamal Patri,64,M,Sikandara,-0.169,9.5028,2,44529,1,2,1,2,1,2
772119542615,Aditya Barai,68,M,Kadaura,-2.0955,9.6462,2,37822,1,2,1,2,3,4
958391890667,Ankit Bansari,39,M,Sidhauli,7.2419,1.2599,3,69204,2,3,2,3,4,3
581451895309,Chamanlal Kumar,54,M,Uska,-8.5355,9.2907,3,72170,3,4,3,2,3,4
870518885378,Bikash Dadwal,74,M,Utaraula,-0.8012,-1.1172,4,77774,3,2,1,2,3,4
748585569825,Mahima Kolte,27,F,Chandauli,-7.5106,7.2754,3,59285,3,2,3,2,1,2
358381250630,Abhishek Singh,18,M,Kanpur Nagar,0.7987,4.7759,1,23860,3,4,3,2,3,2
716311153746,Arpit Soni,73,M,Sidhauli,-5.1335,9.4432,1,6493,2,1,2,1,2,1
875926141362,Rhythm Goyal,73,M,Gomatin R.,-0.4772,2.2703,1,6394,2,3,4,3,4,3
416478733693,Sushma Satpathy,26,F,Jhansi,-5.1646,-8.3305,1,22142,1,2,3,2,3,4
508502627603,Ankit Soni,41,M,Kannauj,3.3605,5.5691,2,48134,2,3,4,3,2,1
245360799865,Sonu Dwivedi,22,F,Nagina,-0.0717,-3.2137,4,91656,1,2,3,2,3,4
805636211777,Neha Barai,59,F,Bareilly,-5.6999,-9.2122,1,8500,2,1,2,3,2,1
847412684840,Neha Bajpeyi,22,F,Gorakhpur,5.928,-5.3075,2,49382,4,3,4,3,2,1
327548318754,Ashish Samota,24,M,Ghazipur,-4.0668,-3.1599,4,97834,3,2,3,4,3,2
668138721910,Amol Desai,55,M,Utaraula,-1.5923,-9.8024,1,7952,1,2,1,2,1,2
938849930550,Mahima Basu,41,F,Kheri,1.5707,-0.906,1,13780,2,1,2,1,2,3
235854948721,Ashish Koshta,28,M,Kamasin,5.1795,-2.3679,1,17550,3,2,1,2,3,4
813316070533,Bikash Shah,27,M,Faizabad,2.722,8.3941,4,87352,3,2,1,2,1,2
912043057510,Mona Barai,34,F,Ahraura,5.6306,-8.4466,2,37895,4,3,2,1,2,3
349890889449,Neema Kumar,34,F,Mehndawal,-1.6505,-0.0999,4,91222,4,3,2,3,4,3
484183340801,Devraj Patri,59,M,Jalaun,4.7076,-8.746,4,87211,4,3,2,3,2,3
263729591937,Chamanlal Goyal,13,M,Meerut,7.5433,3.1834,3,53610,2,3,2,3,2,1
937503497282,Ishita Dengere,62,F,Koil Aligarh,6.6095,-0.3436,1,6357,2,3,4,3,2,3
786410373267,Amol Goyal,33,M,Moradabad,-3.5789,-0.988,2,43077,4,3,4,3,2,1
360535797900,Janhavi Thakur,34,F,Mainpuri,1.407,-2.0789,1,18139,1,2,1,2,3,2
769113836635,Pravat Mehtele,39,M,Faizabad,8.3561,-2.3904,3,67171,4,3,2,1,2,1
891802866142,Sushma Khan,47,F,Kadaura,-1.7359,2.2318,2,44069,1,2,3,2,3,2
379409158234,Ankita Singh,74,F,Ayodhya,-1.3329,-0.336,2,40278,4,3,4,3,2,1
848538926110,Dhairay Khandoi,67,M,Saharanpur,-9.7339,-3.5637,3,51431,3,2,3,2,1,2
955877918258,Bikash Shyamlal,41,M,Ayodhya,-1.5838,-2.0648,4,77601,4,3,2,3,4,3
643106695876,Aditya Goyal,63,M,Varuna,6.0479,5.1083,1,7221,1,2,1,2,3,4
116789764685,Ishita Tyagi,15,F,Nihasan,-5.387,-8.7382,3,70439,1,2,3,4,3,4
517703869036,Ishita Bansari,54,F,Padrauna,7.7674,-4.3425,1,9982,1,2,1,2,1,2
289328926034,Dhriti Arora,13,F,Padrauna,1.3921,-1.3196,3,55575,2,3,4,3,4,3
443280129371,Jamal Mujumdar,53,M,Akbarpur,-1.8603,-8.549,4,77604,2,1,2,1,2,1
781617743425,Ameya Soni,46,M,Shahjahanpur,6.7781,5.5473,1,16873,4,3,2,1,2,3
533618022441,Parth Gupta,67,M,Muzaffarnagar,8.5191,-5.2417,3,62571,4,3,4,3,4,3
973112804447,Mahima Shah,30,F,Mahoba,6.9051,2.5732,2,27845,2,3,4,3,4,3
398883445235,Abhik Bansari,47,M,Jaunpur,-1.4366,5.8209,2,39163,2,3,4,3,2,3
387039389062,Neha Gupta,61,F,Chandauli,7.8924,1.6764,3,51439,3,2,3,4,3,2
205703061031,Ankita Shyamlal,38,F,Mahoba,-0.6216,-4.9815,1,13505,4,3,2,1,2,3
257037383085,Adesh Arora,48,M,Shahjahanpur,2.9655,-1.185,2,30496,3,2,3,4,3,4
975119942028,Khushi Kolte,32,F,Bindki,-9.4887,7.8269,4,96250,1,2,1,2,3,2
230672193032,Parth Patri,40,M,Rae Bareli,0.4901,2.7423,3,60837,3,2,3,2,1,2
688117628341,Janhavi Singh,32,F,Jhansi,1.2837,9.7357,1,18746,2,1,2,3,4,3
332109943779,Divyanshi Singh,56,F,Azamgarh,6.1652,-7.3954,2,32705,4,3,4,3,2,1
891497768829,Jaya Khandoi,46,F,Kanpur Dehat,7.2839,0.5225,3,63141,3,4,3,2,1,2
190697186702,Sushma Bajpeyi,13,F,Amethi,-8.1422,0.4492,4,99013,2,1,2,1,2,3
773862881140,Janhavi Dengere,69,F,Bahraich,-0.7253,9.7376,3,59459,4,3,4,3,4,3
984640428516,Parth Mehtele,27,M,Gomatin R.,4.6072,2.7246,4,77464,3,4,3,2,1,2
902553188681,Janhavi Bansari,18,F,Nagina,3.1064,2.2511,4,96692,3,2,3,4,3,2
383212858535,Abhik Mujumdar,42,M,Saidpur,-3.6703,4.8863,3,63527,1,2,1,2,3,2
668314917332,Dhriti Shyamlal,41,F,Bijnor,-9.2236,-8.246,2,42415,2,1,2,1,2,1
263135025631,Abhik Garg,47,M,Hathras,-3.7061,2.0368,4,77704,1,2,1,2,3,4
142473060603,Prakhar Dengere,16,M,Sikandara,5.183,4.9849,4,80370,1,2,3,4,3,2
288573642127,Aditya Thakur,30,M,Bulandshahr,-6.7962,2.3063,3,74995,3,4,3,2,1,2
175767135822,Ankit Vashishth,64,M,Prayagraj,-8.5956,-5.3963,3,66996,1,2,3,2,3,2
295132161520,Sonu Desai,64,F,Kamasin,-5.6656,-8.0887,4,91846,2,1,2,3,2,3
912951458940,Monoj Kumar,68,M,Nagina,-3.6113,-3.3416,4,96429,4,3,4,3,4,3
418651898866,Vishakha Singh,57,F,Charkhari,8.048,9.2084,3,57488,2,1,2,1,2,1
124617150648,Rhythm Soni,19,M,Jalalpur,-0.2784,-4.5532,2,38037,2,1,2,1,2,3
126369970373,Arpit Basu,50,M,Hapur,-6.6475,-6.3476,4,76559,4,3,4,3,2,3
857504123916,Ashish Thakur,47,M,Varanasi,3.7804,-6.9122,1,5136,4,3,4,3,2,1
735114896087,Antara Mehta,23,F,Mainpuri,2.879,-0.7905,3,51431,1,2,1,2,1,2
200075273126,Pravat Shyamlal,24,M,Nihasan,6.9596,-4.2326,4,94044,3,2,3,2,3,4
465314686824,Utkarsh Samota,25,M,Sarila,-1.9821,-6.6755,3,51777,4,3,4,3,2,1
833385192190,Mahua Bajpeyi,35,F,Amethi,-3.2195,-8.6957,4,90552,2,1,2,1,2,1
139647839246,Abhik Lodhi,62,M,Vrindavan,-8.2945,-8.6796,4,91938,4,3,2,1,2,3
361229955119,Ankit Khan,40,M,Utaraula,2.5974,-3.2591,3,67686,2,3,2,3,2,3
268497750626,Vishakha Khandoi,26,F,Kanpur Dehat,8.9615,8.8295,1,22164,3,4,3,4,3,4
856310212649,Aryan Lodhi,33,M,Ghatampur,9.6981,-6.4815,1,13590,1,2,1,2,3,4
254848329474,Divyanshi Upadhyay,42,F,Banda,7.6275,-0.1188,4,90093,2,3,4,3,4,3
638311791984,Arpit Saha,38,M,Budaun,-0.6911,1.6441,4,84740,1,2,3,4,3,2
899921487297,Pranshu Mehta,13,M,Kheri,-0.0963,-1.5586,4,98444,2,1,2,1,2,1
866677622841,Janhavi Barai,36,F,Gorakhpur,4.0837,-5.2733,3,72552,3,4,3,4,3,2
644694098616,Chamanlal Mehtele,59,M,Barabanki,-0.2484,-2.7945,3,64972,1,2,3,2,1,2
495315740511,Mahua Lodhi,40,F,Gonda,-7.5723,-8.816,2,32329,3,2,3,2,3,2
764860491973,Abhishek Dwivedi,36,M,Gorakhpur,-2.4272,2.2365,4,99919,2,1,2,3,2,3
377816535399,Neha Mehta,52,F,Varanasi,5.1828,-8.3029,3,60853,4,3,2,3,2,1
987442734457,Utkarsh Goyal,39,M,Rampur,-9.8731,-6.3883,3,65227,3,2,1,2,3,4
734878206749,Utkarsh Saha,15,M,Lucknow,-3.9396,9.3094,2,41581,3,2,3,4,3,4
969457969405,Janhavi Soni,51,F,Jaunpur,-6.3389,3.0982,3,55068,2,3,2,1,2,1
174557132907,Janhavi Kolte,38,F,Utaraula,-4.1523,4.6445,2,32500,1,2,3,2,3,4
382895804506,Devraj Koshta,52,M,Chandauli,5.9187,-9.865,2,45007,2,3,2,3,4,3
682894580623,Taarak Saha,36,M,Barhaj,-4.6559,-5.662,2,37933,3,2,1,2,3,4
141648822579,Pulkit Singh,72,M,Phulpur,-7.3824,8.4086,4,83455,2,3,4,3,2,1
298599340276,Adesh Basu,48,M,Lucknow,-0.0406,-5.5466,1,17213,4,3,2,3,2,3
766201627501,Rhitwik Shah,46,M,Utaraula,-5.9646,-9.9348,1,10123,4,3,2,3,2,3
280244021548,Divyanshi Kumar,19,F,Mughal Serai,-2.02,-4.3555,4,98520,4,3,2,1,2,3
828442507118,Neha Rathod,23,F,Mehndawal,8.1174,5.8971,2,48124,2,1,2,1,2,1
706116298422,Prajjwal Mujumdar,41,M,Agra,2.1833,0.1784,2,25209,4,3,4,3,2,1
421431957822,Utkarsh Singh,60,M,Nawabganj,7.6965,-7.6061,2,37370,1,2,1,2,1,2
373664414025,Bikash Tyagi,74,M,Charkhari,6.9191,-7.3789,3,66624,1,2,1,2,3,4
109747694109,Prajjwal Desai,16,M,Orai,7.6056,0.0326,2,29284,3,4,3,4,3,2
221244757003,Rhythm Nigam,36,M,Sambhal,7.3378,-1.543,4,78095,1,2,1,2,1,2
230217661478,Chamanlal Biswa,16,M,Unnao,4.5299,-7.8841,1,17120,2,1,2,1,2,1
101307704215,Dhriti Bharti,52,F,Vrindavan,-5.7514,-2.1659,3,60817,3,2,1,2,3,4
817137130494,Mahua Bansari,70,F,Hathras,-1.0193,9.2212,1,15196,1,2,3,2,3,4
851838208016,Sushma Thakur,15,F,Tanda,-8.8082,-5.255,1,22477,2,3,2,1,2,1
609359676429,Janhavi Lodhi,72,F,Gorakhpur,9.3758,5.6616,2,34498,2,3,2,1,2,3
354480306213,Sonu Biswa,71,F,Ahraura,1.0555,3.8767,4,78850,2,1,2,3,2,1
436644473065,Parth Bajpeyi,47,M,Budaun,5.2755,-9.6963,3,52739,4,3,4,3,2,3
148710098875,Aryan Sharma,19,M,Akbarpur,5.6382,-9.7078,4,99346,1,2,1,2,3,2
631599813211,Dhriti Dwivedi,33,F,Koil Aligarh,8.2854,-6.79,2,46467,1,2,1,2,3,2
299997447996,Aman Sharma,28,M,Firozabad,7.1379,0.8671,4,98578,2,1,2,3,2,3
786782292798,Pranshu Nigam,74,M,Kanpur Dehat,0.7121,-3.5763,2,25958,4,3,2,1,2,3
612279697898,Rhitwik Shukla,14,M,Akbarpur,0.5025,7.1264,3,59803,1,2,3,4,3,4
255484812829,Pravat Yadav,41,M,Faizabad,0.6984,7.0246,4,76893,3,2,1,2,1,2
853456243584,Pratik Yadav,17,M,Hathras,9.4235,8.4097,4,85654,4,3,2,3,2,1
427364768499,Abhishek Shukla,15,M,Mirzapur,-7.7279,1.9681,3,69934,4,3,2,1,2,3
414542552370,Adesh Samota,33,M,Bindki,-3.4893,2.6661,2,41695,1,2,1,2,3,4
315046403545,Prakhar Khan,16,M,Ambedkar Nagar,-3.0184,0.0425,2,27731,4,3,2,1,2,3
864386313703,Aman Gupta,69,M,Shahjahanpur,-0.9818,7.7874,2,41925,1,2,1,2,3,4
858987542908,Jaya Yadav,75,F,Varuna,9.4604,-3.5446,3,62363,1,2,1,2,1,2
714009423333,Vishakha Chauhan,72,F,Jalaun,7.2345,-0.536,4,99504,3,2,1,2,1,2
733210897636,Divyanshi Yadav,43,F,Shahjahanpur,9.9579,9.0869,4,90329,3,2,3,2,1,2
115786238305,Devraj Barai,21,M,Nanpapa,-5.2,6.2039,3,71985,4,3,4,3,4,3
563251320938,Rhitwik Shyamlal,63,M,Lalitpur,-0.9397,-1.7921,1,22258,3,2,1,2,3,4
178966831062,Mahua Yadav,31,F,Hardoi,6.9164,-2.3777,4,79709,1,2,3,2,1,2
867532546143,Mona Mahajan,43,F,Ballia,9.5503,3.5488,4,99519,4,3,2,3,4,3
621301381666,Pravat Nigam,63,M,Mau,-1.502,5.2226,4,82182,4,3,2,1,2,3
576865942416,Dhairay Kolte,35,M,Bulandshahr,-5.5374,0.7117,3,58481,4,3,2,1,2,3
685701881911,Prajjwal Dengere,73,M,Faizabad,1.7539,1.7628,1,16351,4,3,4,3,2,3
413033556461,Mahua Chauhan,42,F,Gomatin R.,6.9972,-3.6235,2,40571,3,2,1,2,3,4
249016735620,Prakhar Bajpeyi,49,M,Nanpapa,-1.4404,9.7595,2,44866,2,1,2,1,2,1
566079794330,Neema Shah,13,F,Firozabad,1.8403,-5.3278,3,60450,1,2,1,2,3,2
998196159764,Dhriti Goswami,69,F,Mau,-8.5531,-6.2896,1,8133,1,2,3,4,3,4
447375189749,Jaya Shukla,62,F,Etah,9.6497,-4.4112,2,29035,4,3,4,3,4,3
538223948420,Prajjwal Tomar,45,M,Nawabganj,3.8033,1.6524,3,74812,2,1,2,3,2,1
865194256632,Arpit Bharti,40,M,Jhansi,-8.4439,-4.262,2,36362,1,2,3,2,1,2
538354441620,Parth Basu,37,M,Bareilly,3.8966,2.098,2,36446,3,4,3,4,3,2
269202959049,Janvi Upadhyay,37,F,Sarila,-4.9012,8.4279,2,33587,2,3,4,3,2,3
615817145807,Sonu Thakur,49,F,Gorakhpur,9.12,-4.803,2,33137,1,2,3,2,1,2
969823628032,Arpit Mehta,47,M,Ballia,4.0149,-2.7666,3,72800,1,2,1,2,1,2
361276535468,Mahima Samota,40,F,Ahraura,0.0669,6.5496,2,33884,3,4,3,2,3,2
618076673726,Mahua Garg,63,F,Lalitpur,-9.6975,-7.5454,3,66493,2,3,4,3,2,3
601420934051,Janvi Rathod,16,F,Hardoi,-9.376,0.0936,1,18576,1,2,1,2,1,2
861398766810,Jaya Desai,72,F,Pillbhit,-6.6346,-6.2681,2,35904,3,4,3,2,3,2
262964642409,Jaya Bansari,23,F,Orai,0.6448,9.9752,4,81157,1,2,1,2,3,2
435342195981,Chamanlal Goswami,19,M,Bahraich,-0.4938,3.8866,2,28591,1,2,3,4,3,2
299906936447,Pulkit Kolte,54,M,Ballia,2.8504,-6.4168,1,8684,3,4,3,2,3,4
295976980285,Dhriti Rahi,24,F,Farrukhabad,-2.2872,-4.6003,2,46825,3,2,3,2,1,2
801089502843,Ameya Lodhi,27,M,Bithur,-7.4934,-9.9209,4,80291,2,3,4,3,4,3
620233296513,Vishakha Rathod,23,F,Deoband,0.9852,-7.6055,1,24830,1,2,3,4,3,4
772032359874,Dhriti Rathod,54,F,Sarila,9.8623,-9.6077,2,30736,1,2,3,2,3,2
382052377713,Pravat Satpathy,47,M,Khurja,3.6986,-6.8945,4,98359,3,2,1,2,3,4
392288354043,Ameya Chauhan,47,M,Rampur,-3.0491,-2.9365,3,69504,1,2,3,4,3,4
553893448856,Sushma Tomar,67,F,Amroha,1.1401,-1.1071,4,92279,1,2,3,2,1,2
803704646310,Devraj Goyal,16,M,Kanpur Nagar,6.01,-1.4758,2,38769,2,3,2,1,2,1
662480467920,Chamanlal Koshta,31,M,Muzaffarnagar,2.6969,-1.411,3,65862,3,2,3,4,3,4
549496472668,Ashish Basu,40,M,Padrauna,3.2566,-5.4119,4,98479,1,2,1,2,3,2
857673229356,Rhitwik Garg,62,M,Banda,4.9212,1.4882,4,78926,4,3,4,3,4,3
825946613170,Neha Tyagi,65,F,Ambedkar Nagar,-2.0186,-2.5396,3,72705,2,3,4,3,4,3
918312514578,Pranshu Koshta,12,M,Bansi,-3.1806,3.1835,1,17108,1,2,3,2,3,4
343965161143,Dhriti Dadwal,50,F,Shahjahanpur,7.3446,-1.4875,3,52936,4,3,4,3,4,3
908500944535,Aryan Shyamlal,67,M,Nagina,-4.153,8.891,2,37995,4,3,4,3,2,1
161369523740,Sushma Desai,32,F,Jhansi,-0.4538,-8.1919,4,97847,2,3,4,3,2,3
340019153431,Divyanshi Mujumdar,16,F,Lalitpur,-1.2991,6.3972,4,86303,4,3,4,3,4,3
535880027981,Khushi Lodhi,40,F,Rohikhand,4.3775,9.0747,4,79570,3,4,3,4,3,2
116364477451,Dhriti Khandoi,29,F,Budaun,5.76,2.5044,1,18956,1,2,1,2,1,2
479380220000,Arpit Tomar,53,M,Muzaffarnagar,-0.3881,-9.0669,2,31910,3,4,3,4,3,4
932373379327,Rhythm Arora,12,M,Orai,8.2431,0.1802,3,70396,3,4,3,4,3,2
870477317420,Abhik Mehta,62,M,Kheri,-4.8802,-1.3183,4,78905,1,2,3,4,3,4
355113255036,Arpit Rahi,30,M,Akbarpur,8.2915,-0.9463,2,40411,4,3,2,3,4,3
899169502687,Devraj Bajpeyi,64,M,Ballia,-7.8604,-9.6936,3,56466,3,4,3,2,3,2
684782618197,Taarak Bharti,32,M,Machhlishahr,-7.4748,-7.4139,1,15027,1,2,1,2,1,2
820305898470,Neha Sinha,49,F,Belagunj,-1.3518,2.8243,3,62236,1,2,1,2,3,2
323392700424,Pranshu Tomar,69,M,Khurja,4.7649,6.9514,4,77464,1,2,3,2,3,4
319150018931,Adesh Gupta,68,M,Varuna,5.5497,7.5667,3,55527,3,2,3,4,3,2
390064752154,Mona Tyagi,39,F,Machhlishahr,4.2993,4.0523,1,6525,2,3,2,1,2,3
576105956174,Antara Chauhan,53,F,Unnao,-5.6326,6.1406,3,67641,4,3,2,1,2,1
156596650661,Vishakha Bansari,29,F,Moradabad,7.9853,9.4266,3,59453,4,3,2,1,2,1
691394382366,Mona Shyamlal,31,F,Banda,-7.9596,4.0219,1,20419,2,3,2,1,2,3
137744599304,Janhavi Saha,57,F,Bulandshahr,0.7462,6.3769,4,89821,1,2,1,2,1,2
888779503864,Utkarsh Khandoi,17,M,Kanpur,-4.6496,-5.9844,3,55083,3,4,3,4,3,4
310768405248,Devraj Thakur,54,M,Jalalpur,-9.4666,1.2773,2,47695,3,4,3,4,3,2
739915396781,Janvi Gupta,51,F,Kanpur Nagar,-8.8504,6.9712,4,81380,4,3,2,1,2,1
592154701768,Prakhar Mehta,26,M,Lucknow,-7.7817,-6.4191,4,82782,2,3,2,1,2,1
